147	27	514.519558
148	85	3063.427552
149	88	3124.861298
150	11	422.809885
151	6	847.829249
152	2	1408.215315
153	2	1211.142405
154	10	2651.276263
155	35	617.171340
156	97	3218.282664
157	26	1215.286332
158	28	1720.432517
159	38	1071.731258
160	13	2284.256886
161	12	252.872166
162	33	1674.524026
163	79	3194.372680
164	3	3099.442333
165	80	1442.212335
166	7	2164.918316
167	29	2611.613775
168	83	1447.602979
169	0	2212.408729
170	2	251.505548
171	90	1989.895448
172	15	1218.031130
173	29	1151.401680
174	57	831.806583
175	16	1893.757659
176	69	1989.704410
177	64	1570.177981
178	57	1252.856923
179	82	55.060008
180	14	493.017145
181	7	2927.468654
182	56	1482.515738
183	13	1399.618504
184	81	716.566705
185	10	2350.526480
186	93	441.938106
187	84	800.448645
188	44	623.097475
189	10	3121.635008
190	42	805.656065
191	51	790.324697
192	1	1929.692012
193	87	2046.655969
194	65	1750.285765
195	30	2894.522487
196	44	223.977647
197	84	1922.064570
198	37	1140.681921
199	23	3095.051448
200	15	1258.595048
201	62	2410.368815
202	68	2872.233991
203	92	2962.870388
204	27	2922.701157
205	59	1843.332232
206	64	3385.025094
207	82	2726.421514
208	68	808.118646
209	35	2928.087704
210	14	622.815771
211	33	1803.343650
212	11	1611.759746
213	57	2449.444878
214	63	3047.740252
215	79	2858.800382
216	90	1711.032030
217	85	2266.734752
218	68	53.162109
219	29	2440.619513
220	48	1010.324477
221	76	129.020916
222	38	1431.213304
223	33	1770.728483
224	34	2368.455094
225	64	2470.029944
226	17	1340.140964
227	11	1032.194911
228	48	447.581236
229	72	1820.796615
230	47	1041.973106
231	26	624.792226
232	38	2048.020629
233	9	1975.120028
234	83	2142.576604
235	93	1837.028431
236	49	1924.671553
237	50	1825.748050
238	86	875.471126
239	71	1698.713415
240	15	2101.051716
241	60	14.039649
242	28	2314.846467
243	49	2098.481214
244	70	160.704667
245	50	1873.171917
246	96	906.185660
247	20	3083.675504
248	65	1679.806147
249	67	2208.664579
250	16	2386.818506
251	12	103.133739
252	70	2706.823835
253	4	2217.494964
254	73	3197.729155
255	0	2575.549878
256	66	2950.154195
257	19	3236.139831
258	5	1715.375517
259	92	2809.106351
260	77	1848.392391
261	89	415.201765
262	36	3267.195823
263	85	3388.313843
264	10	855.912267
265	77	1690.519465
266	96	2593.424257
267	92	1368.603054
268	48	817.325440
269	6	351.326308
270	43	2341.262455
271	10	2187.928591
272	17	2940.789823
273	92	1759.720252
274	72	1293.753418
275	26	2992.670451
276	39	1436.229842
277	22	1882.406226
278	77	2216.955670
279	54	1093.535942
280	93	2457.212450
281	52	233.813117
282	83	1916.499462
283	14	1025.548997
284	26	871.356430
285	83	3277.124936
286	85	403.315358
287	56	1688.206908
288	7	2205.529788
289	89	2835.237349
290	7	3117.797192
291	3	1768.000989
292	65	475.810259
293	41	3426.589592
294	7	320.677797
295	74	2359.514779
296	45	2284.481562
297	99	2466.090199
298	61	575.801511
299	74	2918.357092
300	17	1080.489546
301	8	2938.941738
302	87	2322.020769
303	3	837.563397
304	64	1701.854318
305	54	203.040284
306	73	2029.762589
307	29	1574.631044
308	46	660.890918
309	39	2246.053830
310	97	1269.051553
311	9	1276.418612
312	78	2899.063004
313	65	1635.791428
314	95	962.733745
315	27	3133.036457
316	45	2063.592203
317	30	1935.630460
318	82	1800.811928
319	21	1834.230226
320	81	2548.054541
321	43	62.704840
322	12	476.360695
323	49	2657.778445
324	74	954.376620
325	70	1661.351168
326	21	209.216264
327	45	2308.934036
328	59	1146.901450
329	97	1656.917001
330	52	2998.182743
331	2	2379.693751
332	24	1195.238118
333	82	33.735891
334	98	2230.383666
335	17	2539.477580
336	67	2564.171294
337	72	2066.101920
338	74	2576.489493
339	92	2580.635607
340	98	492.828996
341	87	1475.399654
342	51	1385.604991
343	94	2430.063919
344	21	1308.209350
345	90	479.784485
346	9	151.632320
347	64	1776.566306
348	81	2176.876141
349	24	2868.420376
350	61	2641.157865
351	33	693.229751
352	52	2918.024951
353	87	1845.411174
354	93	976.620022
355	58	2467.524857
356	70	1664.061660
357	78	861.876821
358	6	401.002442
359	84	2719.384522
360	61	118.659134
361	30	1646.913836
362	84	125.425018
363	89	34.246250
364	72	1356.064831
365	19	447.137201
366	86	2858.818501
367	44	3020.284945
368	81	1660.651720
369	77	3182.979389
370	51	1179.632999
371	35	2040.940613
372	17	1886.365498
373	78	1523.152472
374	57	863.997530
375	2	2289.829946
376	8	2022.110346
377	47	1818.535186
378	4	2655.509769
379	4	2291.848578
380	34	534.921453
381	64	762.978523
382	4	161.223144
383	61	888.026126
384	51	546.236400
385	31	479.624869
386	89	1932.500132
387	52	2719.857682
388	85	2832.283769
389	86	2105.502450
390	85	1319.245806
391	23	1086.228776
392	96	3303.883706
393	84	2388.236865
394	2	187.997741
395	77	176.198647
396	70	132.250397
397	11	1305.792087
398	81	1500.988237
399	62	102.221768
400	11	1784.576421
401	48	674.917919
402	69	2860.190239
403	48	1668.851248
404	73	332.566294
405	59	54.252232
406	76	30.106273
407	6	2290.940739
408	33	1670.930943
409	74	2762.658014
410	39	567.274151
411	17	788.651906
412	42	1878.986983
413	88	1646.443750
414	98	241.312104
415	69	2140.798201
416	61	301.023314
417	45	3394.140349
418	94	631.551593
419	53	1234.307957
420	45	95.620532
421	6	352.564318
422	29	3031.358222
423	85	3431.298969
424	58	2474.505586
425	81	3021.536775
426	63	1149.264847
427	87	2568.172164
428	32	1758.914845
429	41	2459.916196
430	51	1725.944934
431	94	2464.822539
432	1	389.035487
433	55	1638.162637
434	92	2093.053246
435	45	527.666203
436	36	1130.098784
437	38	1195.918984
438	37	2640.470616
439	86	724.740627
440	48	1445.408260
441	28	3263.699938
442	63	2888.835566
443	64	1815.091930
444	46	239.800511
445	93	1006.785659
446	37	1866.664619
447	52	3236.592712
448	71	2680.253158
449	87	284.851722
450	8	672.162876
451	54	3283.829459
452	59	107.682844
453	19	2389.937490
454	82	2404.516324
455	74	2796.629355
456	30	2605.164847
457	26	968.207999
458	67	726.310786
459	22	2316.788365
460	85	1506.261276
461	77	1811.602324
462	91	1753.343863
463	21	1702.154335
464	32	192.749075
465	66	1520.034336
466	37	946.746457
467	58	480.748902
468	89	2640.234734
469	36	733.808728
470	1	1444.106042
471	94	2606.329342
472	39	1842.945225
473	33	1284.323607
474	55	680.740989
475	32	779.783499
476	48	1698.987820
477	3	960.173915
478	56	918.133794
479	52	1655.648686
480	94	155.243874
481	90	740.426399
482	10	1184.424728
483	68	1725.802108
484	72	2173.560205
485	60	1830.387521
486	23	3307.121949
487	90	1626.721732
488	62	1477.467788
489	53	722.256605
490	55	3272.576142
491	71	2734.552293
492	10	1494.966923
493	100	2573.615562
494	46	1378.926006
495	19	2178.970394
496	92	2169.646344
497	55	1133.346156
498	98	1967.356170
499	49	1430.621952
500	99	548.382557
501	35	1303.948628
502	92	182.314397
503	13	1044.149106
504	67	3100.930978
505	84	2667.363927
506	46	2224.730241
507	73	1165.094278
508	79	1129.330921
509	71	3372.205163
510	40	1434.620979
511	86	607.456628
512	55	3145.750042
513	41	62.583635
514	4	2311.967307
515	69	1812.872266
516	99	2305.256972
517	18	3215.632619
518	64	2023.873385
519	70	3355.651178
520	20	7.587238
521	14	1741.943430
522	62	1683.224487
523	58	681.851327
524	65	2441.862576
525	0	3146.375733
526	82	2265.682066
527	92	2196.611161
528	47	1464.573314
529	84	1521.815386
530	56	243.883868
531	12	2962.999432
532	12	452.110513
533	69	1394.804250
534	45	17.574853
535	30	2063.491404
536	18	483.139111
537	78	1760.992659
538	93	3398.779320
539	68	1609.658768
540	6	2161.206544
541	58	840.022070
542	65	3245.652625
543	47	1803.755595
544	73	3443.698203
545	87	2344.044815
546	3	970.690980
547	4	1320.682540
548	7	1711.665553
549	44	2334.380918
550	29	1137.141847
551	71	577.032028
552	30	883.320107
553	65	2257.636527
554	78	3245.777782
555	63	2759.507365
556	74	381.447367
557	86	192.281752
558	14	2206.205079
559	53	1687.527409
560	47	1763.658931
561	52	298.444783
562	49	2725.601979
563	47	305.757073
564	81	400.924965
565	43	2438.443068
566	22	684.359030
567	19	2578.342156
568	97	2647.344198
569	10	872.447440
570	57	3124.277881
571	36	401.747510
572	56	3097.253478
573	43	2345.806828
574	72	943.652408
575	20	1260.772569
576	42	1970.938121
577	100	3283.983611
578	73	2906.436493
579	61	2930.138573
580	8	240.058999
581	100	1396.661704
582	85	357.335893
583	93	1107.001303
584	92	1346.859120
585	88	34.923746
586	80	3088.638053
587	31	1015.340943
588	5	1934.526669
589	3	1776.456140
590	91	2394.195871
591	10	2623.484302
592	88	1207.699818
593	43	287.024352
594	36	1412.873483
595	7	1573.538194
596	51	936.667104
597	51	1123.528284
598	93	3028.380230
599	95	893.542332
600	32	2231.835191
601	99	1924.641385
602	21	196.052025
603	47	2723.246583
604	4	2994.771754
605	60	1943.013850
606	22	504.427687
607	93	3305.902191
608	67	202.369489
609	4	3003.712180
610	6	2509.205547
611	77	949.248071
612	95	2500.781002
613	30	1259.784246
614	89	2121.175725
615	4	2805.455811
616	78	2392.506268
617	58	1747.757099
618	97	2995.348021
619	71	973.398667
620	73	1667.208365
621	74	487.520855
622	90	5.379151
623	27	1882.538751
624	4	1104.896849
625	99	52.400954
626	20	1677.197983
627	21	2563.104732
628	45	484.589187
629	35	3279.386973
630	5	2229.418917
631	67	1078.523060
632	89	611.329856
633	94	3387.723090
634	98	747.755985
635	53	235.324884
636	89	2940.825856
637	62	2902.954346
638	96	3366.173617
639	72	1540.881597
640	4	683.576148
641	14	284.236677
642	47	1373.895554
643	8	2459.910286
644	100	789.787394
645	45	3432.793720
646	59	2812.333545
647	84	2182.873645
648	42	880.939713
649	73	1645.940981
650	5	1875.762981
651	85	1887.925485
652	64	3196.251253
653	80	2167.225847
654	51	2026.069381
655	82	2374.950691
656	16	2018.329192
657	33	285.910408
658	62	162.036851
659	80	1400.730921
660	62	2595.094475
661	60	3342.697378
662	94	2858.935771
663	79	1234.469199
664	98	2758.404539
665	31	2987.751757
666	9	970.469331
667	6	1211.005120
668	72	1479.867100
669	76	895.445631
670	4	1583.161779
671	71	1230.246047
672	14	212.332315
673	44	3422.378864
674	65	2494.598470
675	10	1249.014924
676	92	206.959325
677	77	1790.842124
678	24	2661.606436
679	4	26.293166
680	82	2781.908613
681	93	1608.680217
682	62	1593.517583
683	37	1245.190548
684	8	502.729907
685	76	2973.949264
686	2	519.968622
687	58	2561.438382
688	69	2965.187756
689	76	2815.524459
690	14	1887.164588
691	81	3220.726002
692	17	3147.683387
693	3	3354.079305
694	64	2906.631171
695	65	3182.541993
696	19	1812.548711
697	61	901.577265
698	60	1103.902977
699	87	1527.443026
700	100	2884.512399
701	27	1163.017764
702	57	1385.196622
703	67	458.240546
704	32	3278.452077
705	16	238.446923
706	28	2544.919157
707	52	1105.600102
708	63	2423.629374
709	79	432.735659
710	32	333.017776
711	65	1110.250692
712	91	1413.775055
713	36	566.754394
714	77	265.579579
715	84	2355.287536
716	4	631.468571
717	86	2715.330526
718	97	3176.381066
719	99	269.832956
720	38	1994.551984
721	67	709.943900
722	82	1112.679885
723	88	1906.301703
724	58	1713.118515
725	73	2895.110530
726	22	2275.198505
727	29	9.709539
728	93	2898.123978
729	24	2052.190870
730	64	1152.436680
731	86	2507.738640
732	35	2482.783806
733	65	555.066256
734	2	1155.543637
735	51	1995.575962
736	50	1331.090850
737	51	2525.772621
738	96	1353.932533
739	84	1871.971631
740	23	1687.692758
741	48	2722.978293
742	66	3062.310175
743	60	2723.002095
744	40	1937.992925
745	0	3055.089229
746	29	2276.817554
747	41	1891.028030
748	70	576.280290
749	69	2148.963453
750	55	553.760343
751	29	443.199308
752	55	1251.957809
753	60	2426.244873
754	2	137.582859
755	50	2405.006566
756	89	2704.115220
757	26	3331.771052
758	60	3318.196902
759	34	141.344332
760	13	915.716902
761	98	1218.608255
762	38	3075.310310
763	62	1819.564226
764	87	1635.548357
765	1	823.500167
766	53	134.889516
767	52	2954.910023
768	85	435.931176
769	78	1647.911419
770	32	1263.617333
771	53	2819.211041
772	45	501.868015
773	27	988.160598
774	48	555.620389
775	73	3124.110284
776	46	1731.616279
777	57	2835.376054
778	1	1817.747523
779	7	879.627735
780	54	1191.334671
781	79	1782.845178
782	21	3013.888570
783	60	216.353670
784	54	3314.269507
785	0	1744.543835
786	51	1379.336060
787	16	1504.702870
788	17	283.472289
789	53	2742.080011
790	63	1379.769691
791	50	2718.288847
792	87	3357.992572
793	68	471.272445
794	36	2606.229067
795	29	2168.279715
796	64	674.002683
797	47	3186.400070
798	94	2375.089738
799	4	1336.924754
800	91	2061.730423
801	6	2846.983886
802	57	1464.068982
803	57	1048.725642
804	73	3138.371761
805	17	3126.932651
806	95	717.882339
807	87	2205.245217
808	49	1152.739273
809	80	712.235014
810	8	430.259195
811	49	2499.634311
812	42	1390.541011
813	78	2329.319786
814	58	1.093858
815	48	2606.249328
816	28	973.684561
817	31	2153.998703
818	23	1797.502704
819	67	2002.003135
820	51	1364.322961
821	17	237.140269
822	98	2914.650125
823	18	2838.011347
824	65	464.241736
825	39	2732.373456
826	18	467.481262
827	99	3079.278737
828	57	242.779812
829	77	601.674923
830	75	997.354652
831	87	872.216510
832	23	1504.823591
833	22	1911.298967
834	80	785.256930
835	15	3181.060499
836	38	2753.832042
837	45	2544.609933
838	38	647.709301
839	78	1820.706494
840	54	2127.260448
841	47	3068.898108
842	65	2455.710243
843	42	2659.133025
844	9	1414.159337
845	24	940.243626
846	54	1854.804754
847	18	1137.487896
848	93	3151.670945
849	65	3407.300597
850	1	44.297156
851	93	2503.062876
852	31	3438.165182
853	57	2084.111205
854	10	2838.530480
855	16	1259.121791
856	78	2502.875302
857	90	1957.123091
858	54	1812.585025
859	70	2709.221649
860	99	322.291413
861	35	1239.259964
862	34	1777.053239
863	23	2604.535186
864	65	1018.225515
865	26	2843.509357
866	50	1793.597252
867	18	1268.095790
868	47	1418.590268
869	71	2251.098929
870	1	1531.609539
871	97	3141.002891
872	44	967.762841
873	7	3029.314242
874	64	2200.025873
875	76	1632.844669
876	13	1063.235797
877	80	2655.544645
878	69	2238.823139
879	71	1114.778862
880	63	2528.721349
881	0	1517.386848
882	95	2822.906936
883	39	355.944138
884	2	494.489133
885	61	854.358014
886	9	1610.344817
887	88	695.869689
888	43	3330.911572
889	51	3145.699878
890	73	638.645069
891	77	2375.140741
892	3	71.231298
893	93	16.748870
894	40	325.601368
895	64	312.118886
896	94	255.108437
897	50	447.000581
898	48	2490.031463
899	0	2718.291828
900	55	857.387392
901	6	2478.301138
902	18	3154.457094
903	19	1945.105408
904	67	2084.550677
905	30	527.736707
906	35	97.751893
907	45	1999.943828
908	44	1295.222216
909	24	2671.714091
910	64	911.604817
911	39	896.563220
912	47	1327.516027
913	56	2839.513098
914	50	1580.178851
915	9	2254.508438
916	91	2940.850248
917	63	1212.970694
918	6	349.767976
919	100	153.917658
920	1	2400.732797
921	14	1167.613135
922	66	1825.781419
923	93	2030.978856
924	72	700.011230
925	81	1300.580116
926	45	1603.727064
927	68	1438.060255
928	60	1457.560529
929	54	3044.076452
930	99	2470.466086
931	93	466.394099
932	34	2035.084662
933	72	754.293975
934	53	2929.422589
935	74	670.873804
936	65	2806.831333
937	96	3335.471694
938	26	2297.980714
939	44	2600.217748
940	63	2980.816111
941	46	1745.734043
942	30	3433.139669
943	34	1089.880503
944	5	485.304756
945	27	2348.241175
946	18	1295.484881
947	50	2120.052689
948	77	1070.889038
949	4	242.144565
950	41	30.530384
951	87	2063.004223
952	96	781.495352
953	34	1070.970986
954	4	3045.620662
955	81	564.470006
956	72	2314.254687
957	10	2575.777137
958	23	1241.845044
959	44	3364.206781
960	90	3155.835852
961	70	1432.303865
962	60	2255.198559
963	62	694.549704
964	30	444.919515
965	4	609.021808
966	58	1100.587439
967	45	2806.976475
968	44	3226.656492
969	73	1291.573386
970	33	2976.963365
971	67	1053.858559
972	76	882.682799
973	0	309.867699
974	76	2027.807382
975	43	1575.549213
976	7	460.854043
977	61	1524.728341
978	48	915.706498
979	65	355.191420
980	54	719.849014
981	9	36.894913
982	0	172.658437
983	51	3380.848869
984	25	3211.219764
985	18	1507.202996
986	86	2210.890186
987	6	2480.921584
988	59	2563.312292
989	29	836.723052
990	96	1489.179173
991	33	1288.422258
992	26	462.530639
993	43	2411.676657
994	37	2920.941993
995	61	2890.609216
996	98	3245.817003
997	58	2317.744848
998	43	2984.851450
999	13	1183.865171
